caseid,processname,processversion,archiveddate,status
70261,Project_Creation,1.6.0.3,27/03/2018_15:02:35;,delete
70276,Project_Creation,1.6.0.3,27/03/2018_15:03:07;,delete
70277,CancelNFIDProcess,1.6.8,27/03/2018_15:03:40;,delete
70278,Project_Creation,1.6.0.3,27/03/2018_15:04:15;,delete
70279,Project_Creation,1.6.0.3,27/03/2018_15:04:16;,delete
70280,Project_Creation,1.6.0.3,27/03/2018_15:04:16;,delete
70295,Project_Creation,1.6.0.3,27/03/2018_15:04:27;,delete
70302,Project_Creation,1.6.0.3,27/03/2018_15:04:37;,delete
70312,Project_Creation,1.6.0.3,27/03/2018_15:04:41;,delete
70315,Project_Creation,1.6.0.3,27/03/2018_15:06:22;,delete
70322,Project_Creation,1.6.0.3,27/03/2018_15:08:01;,delete
70338,Project_Creation,1.6.0.3,27/03/2018_15:09:12;,delete
70353,Project_Creation,1.6.0.3,27/03/2018_15:12:19;,delete
69598,Project_Creation,1.6.0.3,27/03/2018_15:19:21;,delete
69599,Project_Creation,1.6.0.3,27/03/2018_15:19:21;,delete
69600,Project_Creation,1.6.0.3,27/03/2018_15:19:21;,delete
69601,Project_Creation,1.6.0.3,27/03/2018_15:19:21;,delete
69602,Project_Creation,1.6.0.3,27/03/2018_15:19:21;,delete
69605,Project_Creation,1.6.0.3,27/03/2018_15:19:21;,delete
69606,Project_Creation,1.6.0.3,27/03/2018_15:19:21;,delete
69607,Project_Creation,1.6.0.3,27/03/2018_15:19:21;,delete
69608,Project_Creation,1.6.0.3,27/03/2018_15:19:21;,delete
69609,Project_Creation,1.6.0.3,27/03/2018_15:19:22;,delete
69752,VNSP_WF_ORDER_COLLECTION,1.2,27/03/2018_15:40:32;,delete
70544,Project_Creation,1.6.0.3,27/03/2018_15:41:35;,delete
70589,Project_Creation,1.6.0.3,27/03/2018_15:44:04;,delete
69768,Project_Creation,1.6.0.3,27/03/2018_15:48:10;,delete
69771,Project_Creation,1.6.0.3,27/03/2018_15:56:46;,delete
70679,Project_Creation,1.6.0.3,27/03/2018_15:56:49;,delete
69802,Project_Creation,1.6.0.3,27/03/2018_16:47:15;,delete
69819,VNSP_WF_SYNC_BLUEPRINT_DATA,1.3,27/03/2018_16:55:55;,delete
69801,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,27/03/2018_16:57:38;,delete
69820,VNSP_WF_SYNC_BLUEPRINT_DATA,1.3,27/03/2018_17:02:05;,delete
70780,CCoreDeviceSubscriber,7.1,27/03/2018_17:06:30;,delete
69822,Project_Creation,1.6.0.3,27/03/2018_17:10:15;,delete
70787,Project_Creation,1.6.0.3,27/03/2018_17:25:31;,delete
69841,Project_Creation,1.6.0.3,27/03/2018_18:23:17;,delete
69843,Project_Creation,1.6.0.3,27/03/2018_18:23:24;,delete
70794,Project_Creation,1.6.0.3,27/03/2018_18:34:42;,delete
69849,Project_Creation,1.6.0.3,27/03/2018_18:35:49;,delete
69850,Project_Creation,1.6.0.3,27/03/2018_18:37:14;,delete
69854,VNSP_WF_DELETE_NS,1.2,27/03/2018_19:20:34;,delete
69855,Project_Creation,1.6.0.3,27/03/2018_21:56:46;,delete
69861,Project_Creation,1.6.0.3,27/03/2018_23:34:09;,delete
69881,Project_Creation,1.6.0.3,28/03/2018_01:37:32;,delete
70837,Project_Creation,1.6.0.3,28/03/2018_01:37:37;,delete
70838,Project_Creation,1.6.0.3,28/03/2018_01:37:38;,delete
70839,Project_Creation,1.6.0.3,28/03/2018_01:37:39;,delete
69898,Project_Creation,1.6.0.3,28/03/2018_01:58:05;,delete
69899,Project_Creation,1.6.0.3,28/03/2018_02:00:47;,delete
70847,Project_Creation,1.6.0.3,28/03/2018_02:17:34;,delete
70854,Project_Creation,1.6.0.3,28/03/2018_02:19:44;,delete
70867,Project_Creation,1.6.0.3,28/03/2018_02:25:33;,delete
69912,Project_Creation,1.6.0.3,28/03/2018_02:29:23;,delete
69919,Project_Creation,1.6.0.3,28/03/2018_02:46:03;,delete
68494,OOFVendorInvoiceProcessing,1.2,28/03/2018_02:51:38;,delete
69920,Project_Creation,1.6.0.3,28/03/2018_02:53:06;,delete
69933,Project_Creation,1.6.0.3,28/03/2018_02:53:48;,delete
70891,Project_Creation,1.6.0.3,28/03/2018_02:58:11;,delete
70892,Project_Creation,1.6.0.3,28/03/2018_03:00:38;,delete
69940,Project_Creation,1.6.0.3,28/03/2018_03:03:26;,delete
70899,Project_Creation,1.6.0.3,28/03/2018_03:13:33;,delete
69958,Project_Creation,1.6.0.3,28/03/2018_03:30:53;,delete
70908,CCoreDeviceSubscriber,7.1,28/03/2018_03:34:11;,delete
70912,CCoreDeviceSubscriber,7.1,28/03/2018_03:34:59;,delete
70914,CCoreDeviceSubscriber,7.1,28/03/2018_03:35:25;,delete
70920,CCoreDeviceSubscriber,7.1,28/03/2018_03:37:02;,delete
69968,CCoreDeviceSubscriber,7.1,28/03/2018_03:37:13;,delete
69969,CCoreDeviceSubscriber,7.1,28/03/2018_03:37:17;,delete
70926,CCoreDeviceSubscriber,7.1,28/03/2018_03:37:50;,delete
70924,CCoreDeviceSubscriber,7.1,28/03/2018_03:38:28;,delete
70932,CCoreDeviceSubscriber,7.1,28/03/2018_03:38:30;,delete
69980,CCoreDeviceSubscriber,7.1,28/03/2018_03:38:47;,delete
69975,CCoreDeviceSubscriber,7.1,28/03/2018_03:38:47;,delete
70928,CCoreDeviceSubscriber,7.1,28/03/2018_03:39:11;,delete
70901,OOFVendorInvoiceProcessing,1.2,28/03/2018_03:40:10;,delete
69983,CCoreDeviceSubscriber,7.1,28/03/2018_03:41:59;,delete
70951,Project_Creation,1.6.0.3,28/03/2018_03:42:43;,delete
70942,CCoreDeviceSubscriber,7.1,28/03/2018_03:43:06;,delete
70945,CCoreDeviceSubscriber,7.1,28/03/2018_03:43:24;,delete
71005,Project_Creation,1.6.0.3,28/03/2018_03:45:01;,delete
71013,Project_Creation,1.6.0.3,28/03/2018_03:45:06;,delete
70968,Project_Creation,1.6.0.3,28/03/2018_03:45:16;,delete
70982,Project_Creation,1.6.0.3,28/03/2018_03:48:49;,delete
70991,Project_Creation,1.6.0.3,28/03/2018_03:50:16;,delete
72008,Project_Creation,1.6.0.3,28/03/2018_03:55:43;,delete
71020,Project_Creation,1.6.0.3,28/03/2018_04:03:15;,delete
71021,Project_Creation,1.6.0.3,28/03/2018_04:03:15;,delete
71024,Project_Creation,1.6.0.3,28/03/2018_04:03:22;,delete
71028,Project_Creation,1.6.0.3,28/03/2018_04:03:41;,delete
71030,Project_Creation,1.6.0.3,28/03/2018_04:04:19;,delete
71022,CCoreDeviceSubscriber,7.1,28/03/2018_04:07:42;,delete
70938,CCoreDeviceSubscriber,7.1,28/03/2018_04:07:53;,delete
71062,Project_Creation,1.6.0.3,28/03/2018_04:08:10;,delete
70936,CCoreDeviceSubscriber,7.1,28/03/2018_04:08:10;,delete
69985,CCoreDeviceSubscriber,7.1,28/03/2018_04:08:10;,delete
71002,CCoreDeviceSubscriber,7.1,28/03/2018_04:08:56;,delete
71064,CCoreDeviceSubscriber,7.1,28/03/2018_04:09:19;,delete
72049,CCoreDeviceSubscriber,7.1,28/03/2018_04:09:33;,delete
72043,CCoreDeviceSubscriber,7.1,28/03/2018_04:13:54;,delete
71082,CCoreDeviceSubscriber,7.1,28/03/2018_04:15:16;,delete
72040,CCoreDeviceSubscriber,7.1,28/03/2018_04:15:29;,delete
71097,Project_Creation,1.6.0.3,28/03/2018_04:16:20;,delete
71068,CCoreDeviceSubscriber,7.1,28/03/2018_04:18:25;,delete
71088,CCoreDeviceSubscriber,7.1,28/03/2018_04:18:43;,delete
71117,Project_Creation,1.6.0.3,28/03/2018_04:19:52;,delete
71115,CCoreDeviceSubscriber,7.1,28/03/2018_04:20:20;,delete
71098,CCoreDeviceSubscriber,7.1,28/03/2018_04:20:33;,delete
72066,CCoreDeviceSubscriber,7.1,28/03/2018_04:22:10;,delete
71105,CCoreDeviceSubscriber,7.1,28/03/2018_04:25:20;,delete
72077,CCoreDeviceSubscriber,7.1,28/03/2018_04:28:26;,delete
71135,CCoreDeviceSubscriber,7.1,28/03/2018_04:31:34;,delete
71139,Project_Creation,1.6.0.3,28/03/2018_04:34:14;,delete
72081,Project_Creation,1.6.0.3,28/03/2018_04:37:05;,delete
72098,Project_Creation,1.6.0.3,28/03/2018_05:00:35;,delete
72119,Project_Creation,1.6.0.3,28/03/2018_05:04:50;,delete
71142,Project_Creation,1.6.0.3,28/03/2018_05:04:53;,delete
71143,Project_Creation,1.6.0.3,28/03/2018_05:04:53;,delete
71150,Project_Creation,1.6.0.3,28/03/2018_05:05:06;,delete
71152,Project_Creation,1.6.0.3,28/03/2018_05:05:07;,delete
72179,Project_Creation,1.6.0.3,28/03/2018_05:18:44;,delete
72196,Project_Creation,1.6.0.3,28/03/2018_05:20:43;,delete
72197,Project_Creation,1.6.0.3,28/03/2018_05:20:44;,delete
71178,Project_Creation,1.6.0.3,28/03/2018_05:22:09;,delete
71185,JIT,1.0.7.1,28/03/2018_05:22:59;,delete
72199,JIT,1.0.7.1,28/03/2018_05:23:05;,delete
71188,JIT,1.0.7.1,28/03/2018_05:23:24;,delete
71191,JIT,1.0.7.1,28/03/2018_05:23:27;,delete
72215,JIT,1.0.7.1,28/03/2018_05:24:07;,delete
71204,JIT,1.0.7.1,28/03/2018_05:25:45;,delete
72224,Project_Creation,1.6.0.3,28/03/2018_05:28:04;,delete
71207,Project_Creation,1.6.0.6,28/03/2018_05:30:44;,delete
71208,Project_Creation,1.6.0.6,28/03/2018_05:31:12;,delete
72252,Project_Creation,1.6.0.6,28/03/2018_05:34:20;,delete
71216,Project_Creation,1.6.0.6,28/03/2018_05:34:26;,delete
72253,Project_Creation,1.6.0.6,28/03/2018_05:34:44;,delete
72268,Project_Creation,1.6.0.6,28/03/2018_05:34:49;,delete
72280,Project_Creation,1.6.0.6,28/03/2018_05:34:52;,delete
72299,Project_Creation,1.6.0.6,28/03/2018_05:35:12;,delete
71252,Project_Creation,1.6.0.6,28/03/2018_05:36:28;,delete
71267,Project_Creation,1.6.0.6,28/03/2018_05:39:57;,delete
72303,Project_Creation,1.6.0.6,28/03/2018_05:40:09;,delete
71268,Project_Creation,1.6.0.6,28/03/2018_05:40:20;,delete
71269,Project_Creation,1.6.0.6,28/03/2018_05:41:38;,delete
72198,OneAndDonePoolVzB,1.3.6.8,28/03/2018_05:44:02;,delete
71271,Project_Creation,1.6.0.6,28/03/2018_05:44:50;,delete
72336,Project_Creation,1.6.0.6,28/03/2018_05:49:39;,delete
71278,Project_Creation,1.6.0.6,28/03/2018_05:53:58;,delete
71280,Project_Creation,1.6.0.6,28/03/2018_05:57:19;,delete
71289,Project_Creation,1.6.0.6,28/03/2018_06:01:21;,delete
71298,Project_Creation,1.6.0.6,28/03/2018_06:02:15;,delete
71299,Project_Creation,1.6.0.6,28/03/2018_06:03:17;,delete
71308,Project_Creation,1.6.0.6,28/03/2018_06:07:30;,delete
71327,Project_Creation,1.6.0.6,28/03/2018_06:09:06;,delete
71345,Project_Creation,1.6.0.6,28/03/2018_06:12:53;,delete
72365,Project_Creation,1.6.0.6,28/03/2018_06:13:04;,delete
72372,Project_Creation,1.6.0.6,28/03/2018_06:23:59;,delete
71347,Project_Creation,1.6.0.6,28/03/2018_06:25:17;,delete
72408,Project_Creation,1.6.0.6,28/03/2018_06:28:00;,delete
72409,Project_Creation,1.6.0.6,28/03/2018_06:29:22;,delete
71368,Project_Creation,1.6.0.6,28/03/2018_06:33:02;,delete
71369,Project_Creation,1.6.0.6,28/03/2018_06:34:09;,delete
72427,Project_Creation,1.6.0.6,28/03/2018_06:34:27;,delete
71370,Project_Creation,1.6.0.6,28/03/2018_06:35:04;,delete
72436,Project_Creation,1.6.0.6,28/03/2018_06:45:32;,delete
72437,Project_Creation,1.6.0.6,28/03/2018_06:49:31;,delete
71399,VNSP_WF_SYNC_ESP_CREDS,1.2,28/03/2018_07:31:34;,delete
71401,VNSP_WF_SYNC_ESP_CREDS,1.2,28/03/2018_07:34:27;,delete
71405,Project_Creation,1.6.0.6,28/03/2018_07:38:51;,delete
72446,Project_Creation,1.6.0.6,28/03/2018_07:39:10;,delete
71435,Project_Creation,1.6.0.6,28/03/2018_07:47:24;,delete
72455,Project_Creation,1.6.0.6,28/03/2018_07:48:33;,delete
72464,Project_Creation,1.6.0.6,28/03/2018_07:51:03;,delete
72465,Project_Creation,1.6.0.6,28/03/2018_07:51:07;,delete
72466,Project_Creation,1.6.0.6,28/03/2018_07:51:54;,delete
72482,Project_Creation,1.6.0.6,28/03/2018_07:56:14;,delete
72483,Project_Creation,1.6.0.6,28/03/2018_07:58:41;,delete
72494,Project_Creation,1.6.0.6,28/03/2018_08:01:05;,delete
72501,Project_Creation,1.6.0.6,28/03/2018_08:03:28;,delete
72517,Project_Creation,1.6.0.6,28/03/2018_08:09:25;,delete
72534,Project_Creation,1.6.0.6,28/03/2018_08:10:53;,delete
72546,Project_Creation,1.6.0.6,28/03/2018_08:16:25;,delete
70900,OOFVendorInvoiceProcessing,1.2,28/03/2018_08:22:44;,delete
72562,Project_Creation,1.6.0.6,28/03/2018_08:24:25;,delete
71503,Project_Creation,1.6.0.6,28/03/2018_08:27:41;,delete
72574,Project_Creation,1.6.0.6,28/03/2018_08:34:29;,delete
72596,Project_Creation,1.6.0.6,28/03/2018_08:35:57;,delete
72598,Project_Creation,1.6.0.6,28/03/2018_08:36:53;,delete
72599,Project_Creation,1.6.0.6,28/03/2018_08:38:47;,delete
72600,Project_Creation,1.6.0.6,28/03/2018_08:38:47;,delete
72615,Project_Creation,1.6.0.6,28/03/2018_08:38:59;,delete
72616,Project_Creation,1.6.0.6,28/03/2018_08:39:03;,delete
72632,Project_Creation,1.6.0.6,28/03/2018_08:39:11;,delete
72642,Project_Creation,1.6.0.6,28/03/2018_08:40:42;,delete
72657,Project_Creation,1.6.0.6,28/03/2018_08:40:46;,delete
72658,Project_Creation,1.6.0.6,28/03/2018_08:41:03;,delete
72659,Project_Creation,1.6.0.6,28/03/2018_08:41:17;,delete
72660,Project_Creation,1.6.0.6,28/03/2018_08:42:33;,delete
72676,Project_Creation,1.6.0.6,28/03/2018_08:43:03;,delete
72689,Project_Creation,1.6.0.6,28/03/2018_08:45:00;,delete
72704,Project_Creation,1.6.0.6,28/03/2018_08:47:01;,delete
72711,Project_Creation,1.6.0.6,28/03/2018_08:47:13;,delete
72713,JIT,1.0.7.1,28/03/2018_08:48:29;,delete
72716,JIT,1.0.7.1,28/03/2018_08:48:33;,delete
71592,Project_Creation,1.6.0.6,28/03/2018_08:49:32;,delete
72731,Project_Creation,1.6.0.6,28/03/2018_08:50:40;,delete
72738,JIT,1.0.7.1,28/03/2018_08:50:55;,delete
71597,Project_Creation,1.6.0.6,28/03/2018_08:51:04;,delete
72741,OOFVendorInvoiceProcessing,1.2,28/03/2018_08:55:02;,delete
71600,Project_Creation,1.6.0.6,28/03/2018_08:55:27;,delete
72750,Project_Creation,1.6.0.6,28/03/2018_08:55:41;,delete
71602,Project_Creation,1.6.0.6,28/03/2018_08:55:44;,delete
71616,Project_Creation,1.6.0.6,28/03/2018_08:56:54;,delete
72757,Project_Creation,1.6.0.6,28/03/2018_08:58:38;,delete
71618,Project_Creation,1.6.0.6,28/03/2018_08:58:39;,delete
71619,JIT,1.0.7.1,28/03/2018_08:58:44;,delete
71622,JIT,1.0.7.1,28/03/2018_08:59:50;,delete
72786,Project_Creation,1.6.0.6,28/03/2018_09:00:36;,delete
71631,Project_Creation,1.6.0.6,28/03/2018_09:01:56;,delete
71641,Project_Creation,1.6.0.6,28/03/2018_09:11:20;,delete
71648,Project_Creation,1.6.0.6,28/03/2018_09:15:37;,delete
71655,Project_Creation,1.6.0.6,28/03/2018_09:18:30;,delete
72849,Project_Creation,1.6.0.6,28/03/2018_09:26:18;,delete
71695,Project_Creation,1.6.0.6,28/03/2018_09:31:56;,delete
71617,OOFVendorInvoiceProcessing,1.2,28/03/2018_09:39:17;,delete
72871,Project_Creation,1.6.0.6,28/03/2018_09:40:26;,delete
71710,Project_Creation,1.6.0.6,28/03/2018_09:42:01;,delete
71712,Project_Creation,1.6.0.6,28/03/2018_09:42:54;,delete
71721,Project_Creation,1.6.0.6,28/03/2018_09:54:43;,delete
71731,Project_Creation,1.6.0.6,28/03/2018_09:55:13;,delete
72901,Project_Creation,1.6.0.6,28/03/2018_09:56:36;,delete
71738,Project_Creation,1.6.0.6,28/03/2018_09:56:41;,delete
72905,Project_Creation,1.6.0.6,28/03/2018_10:03:25;,delete
71753,Project_Creation,1.6.0.6,28/03/2018_10:05:33;,delete
72907,Project_Creation,1.6.0.6,28/03/2018_10:09:50;,delete
72922,Project_Creation,1.6.0.6,28/03/2018_10:10:01;,delete
72929,Project_Creation,1.6.0.6,28/03/2018_10:10:03;,delete
72955,Project_Creation,1.6.0.6,28/03/2018_10:10:06;,delete
72962,Project_Creation,1.6.0.6,28/03/2018_10:10:10;,delete
72977,Project_Creation,1.6.0.6,28/03/2018_10:10:20;,delete
72984,Project_Creation,1.6.0.6,28/03/2018_10:10:30;,delete
72990,Project_Creation,1.6.0.6,28/03/2018_10:10:33;,delete
73010,Project_Creation,1.6.0.6,28/03/2018_10:11:44;,delete
73011,Project_Creation,1.6.0.6,28/03/2018_10:13:47;,delete
71782,Project_Creation,1.6.0.6,28/03/2018_10:14:53;,delete
73018,Project_Creation,1.6.0.6,28/03/2018_10:15:05;,delete
71791,Project_Creation,1.6.0.6,28/03/2018_10:15:14;,delete
73020,Project_Creation,1.6.0.6,28/03/2018_10:15:20;,delete
73027,Project_Creation,1.6.0.6,28/03/2018_10:15:55;,delete
72872,OOFVendorInvoiceProcessing,1.2,28/03/2018_10:16:17;,delete
71807,Project_Creation,1.6.0.6,28/03/2018_10:16:51;,delete
73030,Project_Creation,1.6.0.6,28/03/2018_10:18:29;,delete
73045,Project_Creation,1.6.0.6,28/03/2018_10:18:39;,delete
71711,OOFVendorInvoiceProcessing,1.2,28/03/2018_10:25:57;,delete
73098,Project_Creation,1.6.0.6,28/03/2018_10:32:10;,delete
73105,Project_Creation,1.6.0.6,28/03/2018_10:32:37;,delete
71870,Project_Creation,1.6.0.6,28/03/2018_10:33:48;,delete
73166,Project_Creation,1.6.0.6,28/03/2018_10:40:05;,delete
71920,Project_Creation,1.6.0.6,28/03/2018_10:40:47;,delete
71921,Project_Creation,1.6.0.6,28/03/2018_10:41:28;,delete
73192,Project_Creation,1.6.0.6,28/03/2018_10:44:55;,delete
73193,Project_Creation,1.6.0.6,28/03/2018_10:45:15;,delete
71941,Project_Creation,1.6.0.6,28/03/2018_10:45:31;,delete
71942,Project_Creation,1.6.0.6,28/03/2018_10:45:38;,delete
71964,Project_Creation,1.6.0.6,28/03/2018_10:52:18;,delete
73260,Project_Creation,1.6.0.6,28/03/2018_10:52:54;,delete
71966,JIT,1.0.7.1,28/03/2018_10:53:13;,delete
73261,JIT,1.0.7.1,28/03/2018_10:53:17;,delete
73264,JIT,1.0.7.1,28/03/2018_10:53:32;,delete
73318,Project_Creation,1.6.0.6,28/03/2018_11:02:26;,delete
74002,Project_Creation,1.6.0.6,28/03/2018_11:11:44;,delete
74073,Project_Creation,1.6.0.6,28/03/2018_11:54:24;,delete
73390,Project_Creation,1.6.0.6,28/03/2018_11:59:48;,delete
74080,Project_Creation,1.6.0.6,28/03/2018_12:02:32;,delete
73391,Project_Creation,1.6.0.6,28/03/2018_12:05:12;,delete
74095,Project_Creation,1.6.0.6,28/03/2018_12:06:26;,delete
74111,Project_Creation,1.6.0.6,28/03/2018_12:08:00;,delete
74113,Project_Creation,1.6.0.6,28/03/2018_12:08:43;,delete
74128,Project_Creation,1.6.0.6,28/03/2018_12:09:02;,delete
74143,Project_Creation,1.6.0.6,28/03/2018_12:09:34;,delete
73420,VzBLDMajorTransportPool,1.6.3.1.6,28/03/2018_12:09:41;,delete
73434,CancelNFIDProcess,1.6.8,28/03/2018_12:09:42;,delete
73436,Project_Creation,1.6.0.6,28/03/2018_12:26:07;,delete
73437,Project_Creation,1.6.0.6,28/03/2018_12:31:37;,delete
74151,Project_Creation,1.6.0.6,28/03/2018_12:32:46;,delete
73438,Project_Creation,1.6.0.6,28/03/2018_12:33:41;,delete
74153,VNSP_WF_DELETE_NETWORKS,1.3,28/03/2018_12:58:25;,delete
73445,Project_Creation,1.6.0.6,28/03/2018_13:16:39;,delete
74156,Project_Creation,1.6.0.6,28/03/2018_13:16:40;,delete
74160,Project_Creation,1.6.0.6,28/03/2018_13:16:45;,delete
74174,VNSP_WF_ORDER_COLLECTION,1.2,28/03/2018_13:49:07;,delete
74175,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,28/03/2018_13:54:30;,delete
74176,Project_Creation,1.6.0.6,28/03/2018_14:09:04;,delete
73456,Project_Creation,1.6.0.6,28/03/2018_14:09:08;,delete
74181,Project_Creation,1.6.0.6,28/03/2018_14:09:10;,delete
73457,Project_Creation,1.6.0.6,28/03/2018_14:09:42;,delete
73471,Project_Creation,1.6.0.6,28/03/2018_14:09:57;,delete
73489,Project_Creation,1.6.0.6,28/03/2018_14:10:59;,delete
73502,Project_Creation,1.6.0.6,28/03/2018_14:11:02;,delete
73523,Project_Creation,1.6.0.6,28/03/2018_14:11:25;,delete
73535,Project_Creation,1.6.0.6,28/03/2018_14:21:13;,delete
74194,Project_Creation,1.6.0.6,28/03/2018_14:26:05;,delete
74195,Project_Creation,1.6.0.6,28/03/2018_14:26:05;,delete
74235,Project_Creation,1.6.0.6,28/03/2018_14:29:03;,delete
74236,VzBLDMajorTransportPool,1.6.3.1.6,28/03/2018_14:29:10;,delete
73562,CancelNFIDProcess,1.6.8,28/03/2018_14:29:10;,delete
73566,Project_Creation,1.6.0.6,28/03/2018_14:30:11;,delete
73596,Project_Creation,1.6.0.6,28/03/2018_14:31:40;,delete
74262,CancelNFIDProcess,1.6.8,28/03/2018_14:32:06;,delete
74278,Project_Creation,1.6.0.6,28/03/2018_14:36:55;,delete
73613,Project_Creation,1.6.0.6,28/03/2018_14:36:59;,delete
73641,Project_Creation,1.6.0.6,28/03/2018_14:40:04;,delete
73657,Project_Creation,1.6.0.6,28/03/2018_14:40:09;,delete
73678,Project_Creation,1.6.0.6,28/03/2018_14:40:47;,delete
74284,Project_Creation,1.6.0.6,28/03/2018_14:40:48;,delete
74286,Project_Creation,1.6.0.6,28/03/2018_14:41:33;,delete
74287,Project_Creation,1.6.0.6,28/03/2018_14:42:20;,delete
73720,Project_Creation,1.6.0.6,28/03/2018_14:42:33;,delete
73718,AddUser,1.0.6,28/03/2018_14:43:46;,delete
73749,Project_Creation,1.6.0.6,28/03/2018_14:44:35;,delete
73750,Project_Creation,1.6.0.6,28/03/2018_14:44:37;,delete
74302,Project_Creation,1.6.0.6,28/03/2018_14:44:39;,delete
73751,Project_Creation,1.6.0.6,28/03/2018_14:44:42;,delete
73759,Project_Creation,1.6.0.6,28/03/2018_14:44:44;,delete
74323,Project_Creation,1.6.0.6,28/03/2018_14:44:57;,delete
73767,Project_Creation,1.6.0.6,28/03/2018_14:44:59;,delete
74351,Project_Creation,1.6.0.6,28/03/2018_14:45:18;,delete
74397,Project_Creation,1.6.0.6,28/03/2018_15:05:24;,delete
73809,Project_Creation,1.6.0.6,28/03/2018_15:06:51;,delete
74423,Project_Creation,1.6.0.6,28/03/2018_15:07:39;,delete
74437,Project_Creation,1.6.0.6,28/03/2018_15:07:51;,delete
74398,AddUser,1.0.6,28/03/2018_15:09:10;,delete
74453,Project_Creation,1.6.0.6,28/03/2018_15:09:10;,delete
73832,Project_Creation,1.6.0.6,28/03/2018_15:11:22;,delete
74464,Project_Creation,1.6.0.6,28/03/2018_15:14:42;,delete
74465,VzBLDMajorTransportPool,1.6.3.1.6,28/03/2018_15:15:45;,delete
74479,CancelNFIDProcess,1.6.8,28/03/2018_15:15:45;,delete
73856,Project_Creation,1.6.0.6,28/03/2018_15:18:38;,delete
74505,VNSP_WF_ORDER_BUILD_PROVISION,1,28/03/2018_15:36:32;,delete
73884,Project_Creation,1.6.0.6,28/03/2018_15:42:03;,delete
74512,VNSP_WF_DELETE_NETWORKS,1.3,28/03/2018_15:50:46;,delete
74515,VNSP_WF_DELETE_NETWORKS,1.3,28/03/2018_15:51:18;,delete
74516,Project_Creation,1.6.0.6,28/03/2018_15:56:20;,delete
73893,Project_Creation,1.6.0.6,28/03/2018_15:56:21;,delete
74518,VNSP_WF_ORDER_COLLECTION,1.2,28/03/2018_15:56:39;,delete
73897,Project_Creation,1.6.0.6,28/03/2018_16:03:49;,delete
73903,Project_Creation,1.6.0.6,28/03/2018_16:35:10;,delete
74533,Project_Creation,1.6.0.6,28/03/2018_16:35:17;,delete
74535,Project_Creation,1.6.0.6,28/03/2018_16:35:19;,delete
74569,Project_Creation,1.6.0.6,28/03/2018_17:29:15;,delete
74598,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,28/03/2018_17:43:38;,delete
74607,VNSP_WF_ORDER_BUILD_PROVISION,1,28/03/2018_18:08:54;,delete
74610,VNSP_WF_CRENDENTIAL_VERIFICATION,1,28/03/2018_18:12:54;,delete
74612,Project_Creation,1.6.0.6,28/03/2018_18:23:15;,delete
73960,Project_Creation,1.6.0.6,28/03/2018_18:31:09;,delete
74614,Project_Creation,1.6.0.6,28/03/2018_18:32:12;,delete
73961,Project_Creation,1.6.0.6,28/03/2018_18:33:07;,delete
73987,Project_Creation,1.6.0.6,28/03/2018_21:32:13;,delete
75004,Project_Creation,1.6.0.6,28/03/2018_21:56:30;,delete
75006,Project_Creation,1.6.0.6,28/03/2018_21:56:35;,delete
75007,Project_Creation,1.6.0.6,29/03/2018_01:13:55;,delete
74637,Project_Creation,1.6.0.6,29/03/2018_01:50:25;,delete
75015,Project_Creation,1.6.0.6,29/03/2018_01:55:50;,delete
74638,Project_Creation,1.6.0.6,29/03/2018_02:33:30;,delete
75022,Project_Creation,1.6.0.6,29/03/2018_02:35:30;,delete
75023,Project_Creation,1.6.0.6,29/03/2018_02:48:14;,delete
74651,Project_Creation,1.6.0.6,29/03/2018_02:50:16;,delete
74653,Project_Creation,1.6.0.6,29/03/2018_02:50:16;,delete
74654,Project_Creation,1.6.0.6,29/03/2018_02:50:16;,delete
74655,Project_Creation,1.6.0.6,29/03/2018_02:50:18;,delete
74668,Project_Creation,1.6.0.6,29/03/2018_02:52:18;,delete
75043,Project_Creation,1.6.0.6,29/03/2018_02:54:33;,delete
75050,Project_Creation,1.6.0.6,29/03/2018_03:00:44;,delete
74678,Project_Creation,1.6.0.6,29/03/2018_03:17:43;,delete
74676,Project_Creation,1.6.0.6,29/03/2018_03:19:55;,delete
75091,Project_Creation,1.6.0.6,29/03/2018_03:27:42;,delete
